Unigram  Probability
discriminate    1.1244040658451023e-05
roaring    7.4960271056340205e-06
homeownership    7.4960271056340205e-06
joe    5.247218973943806e-05
tennessee    2.2488081316902046e-05
pellissippi    3.74801355281701e-06
released    2.2488081316902046e-05
memos    1.8740067764085034e-05
counsel    1.1244040658451023e-05
disagreed    3.74801355281701e-06
enhanced    2.6236094869719025e-05
interrogation    1.4992054211268016e-05
techniques    1.1244040658451023e-05
authorized    4.49761626338041e-05
rationales    3.74801355281701e-06
counts    3.74801355281701e-06
widely    1.4992054211268016e-05
acknowledged    3.74801355281701e-06
banned    7.4960271056340205e-06
releasing    1.1244040658451023e-05
interrogated    3.74801355281701e-06
interrogating    3.74801355281701e-06
prohibited    2.2488081316902046e-05
va    3.373212197535305e-05
va.    1.8740067764085034e-05
submitting    3.74801355281701e-06
agent    7.4960271056340205e-06
orange    1.1244040658451023e-05
electronically    3.74801355281701e-06
requesting    3.74801355281701e-06
blue    1.8740067764085034e-05
website    8.620431171479123e-05
records    2.6236094869719025e-05
dod    1.1244040658451023e-05
pounding    3.74801355281701e-06
electronic    7.4960271056340205e-06
reopen    3.74801355281701e-06
restart    3.74801355281701e-06
servants    1.8740067764085034e-05
ideological    1.1244040658451023e-05
grand    1.1244040658451023e-05
experiment    1.8740067764085034e-05
proposition    3.74801355281701e-06
fierce    2.998410842253603e-05
passionate    1.1244040658451023e-05
jefferson    2.998410842253603e-05
disposition    3.74801355281701e-06
disjointed    3.74801355281701e-06
weakens    3.74801355281701e-06
flu    7.4960271056340205e-06
infects    3.74801355281701e-06
pursues    7.4960271056340205e-06
operate    3.7480135528170074e-05
ocean    1.4992054211268016e-05
innocents    2.6236094869719025e-05
bosnia    3.74801355281701e-06
darfur    1.1244040658451023e-05
slaughtered    1.1244040658451023e-05
stain    7.4960271056340205e-06
6.5    3.74801355281701e-06
hard-hit    7.4960271056340205e-06
statistics    2.6236094869719025e-05
daunting    1.1244040658451023e-05
continuing    2.998410842253603e-05
stabilize    1.8740067764085034e-05
bemoan    3.74801355281701e-06
unwilling    1.4992054211268016e-05
decry    7.4960271056340205e-06
disparities    7.4960271056340205e-06
block    2.2488081316902046e-05
misguided    1.1244040658451023e-05
scare    1.1244040658451023e-05
inextricably    7.4960271056340205e-06
linked    1.1244040658451023e-05
required    5.247218973943806e-05
disease    7.870828460915717e-05
races    2.6236094869719025e-05
streets    8.245629816197409e-05
stake    5.996821684507207e-05
longs    3.74801355281701e-06
determine    6.371623039788912e-05
giunta    1.8740067764085034e-05
lovely    3.74801355281701e-06
jenny    3.74801355281701e-06
steven    2.2488081316902046e-05
rosemary    3.74801355281701e-06
siblings    3.74801355281701e-06
apparently    1.4992054211268016e-05
boy    7.121225750352317e-05
small-town    7.4960271056340205e-06
iowa    5.6220203292255074e-05
screen    3.74801355281701e-06
bedroom    1.1244040658451023e-05
sneaking    3.74801355281701e-06
unleashing    3.74801355281701e-06
paratrooper    3.74801355281701e-06
rugged    1.1244040658451023e-05
7,000    7.4960271056340205e-06
responsibly    3.7480135528170074e-05
irresponsibly    3.74801355281701e-06
ransom    3.74801355281701e-06
exchange    3.373212197535305e-05
crashing    7.4960271056340205e-06
well-being    7.4960271056340205e-06
bargaining    7.4960271056340205e-06
chip    1.4992054211268016e-05
boarded    7.4960271056340205e-06
bulgaria    3.74801355281701e-06
blown    3.74801355281701e-06
robbed    3.74801355281701e-06
hizbollah    3.74801355281701e-06
tolerate    2.998410842253603e-05
murders    3.74801355281701e-06
shoot    7.4960271056340205e-06
massacre    1.4992054211268016e-05
february    7.4960271056340205e-06
scheduled    3.74801355281701e-06
discuss    3.373212197535305e-05
sharpton    3.74801355281701e-06
ben    7.4960271056340205e-06
jealous    3.74801355281701e-06
naacp    7.4960271056340205e-06
marc    3.74801355281701e-06
morial    3.74801355281701e-06
urban    1.8740067764085034e-05
discovered    2.6236094869719025e-05
blanketed    3.74801355281701e-06
blizzard    3.74801355281701e-06
drift    3.74801355281701e-06
break    9.37003388204251e-05
capability    1.4992054211268016e-05
briefly    7.4960271056340205e-06
inter-american    1.8740067764085034e-05
luis    3.74801355281701e-06
alberto    3.74801355281701e-06
moreno    3.74801355281701e-06
alicia    3.74801355281701e-06
bárcena    3.74801355281701e-06
commission    6.371623039788912e-05
2003    7.4960271056340205e-06
millionaire    1.1244040658451023e-05
farmers    2.998410842253603e-05
crop    1.1244040658451023e-05
subsidies    3.7480135528170074e-05
earning    1.4992054211268016e-05
2.5    1.4992054211268016e-05
cutoff    3.74801355281701e-06
specific    5.247218973943806e-05
dries    7.4960271056340205e-06
locate    1.8740067764085034e-05
cycle    2.6236094869719025e-05
ingenuity    1.8740067764085034e-05
resilience    4.122814908098711e-05
partisanship    2.2488081316902046e-05
businessmen    7.4960271056340205e-06
girl    3.373212197535305e-05
disorder    7.4960271056340205e-06
phoenix    1.1244040658451023e-05
surgery    3.74801355281701e-06
plainly    7.4960271056340205e-06
31    7.4960271056340205e-06
2010    1.8740067764085034e-05
proceed    2.2488081316902046e-05
tactical    7.4960271056340205e-06
adjustments    2.998410842253603e-05
amounts    1.1244040658451023e-05
highly-leveraged    3.74801355281701e-06
loosely-monitored    3.74801355281701e-06
gambling    3.74801355281701e-06
jeopardy    7.4960271056340205e-06
fail    6.74642439507061e-05
scrutiny    1.4992054211268016e-05
inaudible    1.1244040658451023e-05
sand    1.1244040658451023e-05
negotiating    2.2488081316902046e-05
turmoil    2.6236094869719025e-05
lend    1.8740067764085034e-05
solely    1.8740067764085034e-05
consume    2.6236094869719025e-05
2    5.996821684507207e-05
reserves    3.373212197535305e-05
jeopardize    7.4960271056340205e-06
smother    3.74801355281701e-06
hunker    3.74801355281701e-06
cower    3.74801355281701e-06
cheer    7.4960271056340205e-06
sox    1.1244040658451023e-05
celtics    7.4960271056340205e-06
patriots    2.2488081316902046e-05
bruins    1.1244040658451023e-05
chagrin    3.74801355281701e-06
crowds    3.74801355281701e-06
parade    3.74801355281701e-06
boylston    3.74801355281701e-06
outbreak    1.4992054211268016e-05
ebola    1.4992054211268016e-05
treatments    1.1244040658451023e-05
destabilize    3.74801355281701e-06
mobilize    1.4992054211268016e-05
enhance    7.4960271056340205e-06
upgrading    1.1244040658451023e-05
ports    1.4992054211268016e-05
unclogging    3.74801355281701e-06
commutes    3.74801355281701e-06
first-class    1.1244040658451023e-05
gravitate    3.74801355281701e-06
finishing    1.4992054211268016e-05
waterways    7.4960271056340205e-06
slash    1.1244040658451023e-05
streamline    3.74801355281701e-06
permitting    7.4960271056340205e-06
frees    3.74801355281701e-06
ethanol    7.4960271056340205e-06
spur    3.7480135528170074e-05
capping    3.74801355281701e-06
greenhouse    7.4960271056340205e-06
gases    3.74801355281701e-06
warming    1.1244040658451023e-05
search    2.2488081316902046e-05
touched    1.8740067764085034e-05
stones    7.4960271056340205e-06
longed    3.74801355281701e-06
sderot    7.4960271056340205e-06
survive    1.8740067764085034e-05
eight-year-old    3.74801355281701e-06
leg    1.4992054211268016e-05
hamas    1.1244040658451023e-05
walked    2.6236094869719025e-05
yad    3.74801355281701e-06
vashem    3.74801355281701e-06
existential    1.1244040658451023e-05
modern    2.998410842253603e-05
seeks    1.8740067764085034e-05
map    7.4960271056340205e-06
deterrents    3.74801355281701e-06
couples    3.74801355281701e-06
conceive    3.74801355281701e-06
voted    2.998410842253603e-05
structural    7.4960271056340205e-06
mind    9.37003388204251e-05
included    2.2488081316902046e-05
controlling    3.74801355281701e-06
erroneous    3.74801355281701e-06
prescriptions    7.4960271056340205e-06
approval    1.1244040658451023e-05
generic    3.74801355281701e-06
providers    1.4992054211268016e-05
whoop    3.74801355281701e-06
cheering    7.4960271056340205e-06
magical    7.4960271056340205e-06
volcano    3.74801355281701e-06
iceland    3.74801355281701e-06
emerald    3.74801355281701e-06
isle    3.74801355281701e-06
governor    0.00010119636592605927
legislator    1.1244040658451023e-05
profitable    3.373212197535305e-05
costco    3.74801355281701e-06
productivity    3.74801355281701e-06
turnover    3.74801355281701e-06
requiring    2.2488081316902046e-05
contractors    7.4960271056340205e-06
10.10    3.74801355281701e-06
meals    7.4960271056340205e-06
wash    3.74801355281701e-06
dishes    3.74801355281701e-06
somber    3.74801355281701e-06
de-escalate    3.74801355281701e-06
integrity    2.998410842253603e-05
courageously    7.4960271056340205e-06
stalemate    1.4992054211268016e-05
elusive    3.74801355281701e-06
fingers    1.1244040658451023e-05
displacement    3.74801355281701e-06
hostility    1.4992054211268016e-05
blind    1.4992054211268016e-05
asking    7.496027105634015e-05
shows    4.872417618662111e-05
admit    3.7480135528170074e-05
adult    7.4960271056340205e-06
grandparent    3.74801355281701e-06
teacher    4.122814908098711e-05
coach    7.4960271056340205e-06
counselor    7.4960271056340205e-06
non-muslim    3.74801355281701e-06
stoke    3.74801355281701e-06
flames    7.4960271056340205e-06
fated    3.74801355281701e-06
civilizations    1.8740067764085034e-05
doomed    7.4960271056340205e-06
clash    1.8740067764085034e-05
occur    7.4960271056340205e-06
mistrust    2.2488081316902046e-05
emphasize    3.74801355281701e-06
easiest    7.4960271056340205e-06
rolled    2.998410842253603e-05
notice    2.2488081316902046e-05
fanfare    3.74801355281701e-06
troubled    1.1244040658451023e-05
larry    1.8740067764085034e-05
reputation    7.4960271056340205e-06
complex    2.998410842253603e-05
novel    3.74801355281701e-06
writing    7.4960271056340205e-06
speaking    5.247218973943806e-05
playing    1.8740067764085034e-05
heavily    1.1244040658451023e-05
navigate    7.4960271056340205e-06
uncharted    3.74801355281701e-06
usher    1.1244040658451023e-05
discourse    1.1244040658451023e-05
short-term    1.8740067764085034e-05
stale    3.74801355281701e-06
iffrig    3.74801355281701e-06
78    3.74801355281701e-06
runner    7.4960271056340205e-06
tank    7.4960271056340205e-06
knocked    1.1244040658451023e-05
blast    7.4960271056340205e-06
momentarily    3.74801355281701e-06
hoyt    3.74801355281701e-06
disabled    3.7480135528170074e-05
rick    1.1244040658451023e-05
marathons    3.74801355281701e-06
us.    3.74801355281701e-06
imperatives    7.4960271056340205e-06
racing    1.1244040658451023e-05
adversary    1.4992054211268016e-05
singular    2.2488081316902046e-05
collaboration    1.4992054211268016e-05
nick    7.4960271056340205e-06
chute    3.74801355281701e-06
soranno    3.74801355281701e-06
owner    1.4992054211268016e-05
punch    3.74801355281701e-06
pizza    1.1244040658451023e-05
minneapolis    3.74801355281701e-06
dough    3.74801355281701e-06
eased    3.74801355281701e-06
boosted    7.4960271056340205e-06
morale    3.74801355281701e-06
bitterness    7.4960271056340205e-06
pettiness    1.1244040658451023e-05
consumed    3.74801355281701e-06
addition    2.998410842253603e-05
stretches    7.4960271056340205e-06
november    2.998410842253603e-05
nominate    1.4992054211268016e-05
commissioner    3.74801355281701e-06
chairwoman    7.4960271056340205e-06
commissioners    1.4992054211268016e-05
graduate    4.49761626338041e-05
greatness    3.373212197535305e-05
raising    4.872417618662111e-05
vague    3.74801355281701e-06
guarantees    1.4992054211268016e-05
swore    7.4960271056340205e-06
newark    3.74801355281701e-06
lasts    7.4960271056340205e-06
instructions    7.4960271056340205e-06
inaction    1.8740067764085034e-05
lean    3.74801355281701e-06
trimming    3.74801355281701e-06
earmarks    7.4960271056340205e-06
endowment    3.74801355281701e-06
arts    1.1244040658451023e-05
drivers    1.1244040658451023e-05
entitlement    7.4960271056340205e-06
trim    7.4960271056340205e-06
discretionary    2.6236094869719025e-05
uppermost    3.74801355281701e-06
sun    2.998410842253603e-05
enormity    7.4960271056340205e-06
subsequent    3.74801355281701e-06
dig    1.1244040658451023e-05
hole    2.2488081316902046e-05
tom    1.1244040658451023e-05
chamber    2.6236094869719025e-05
neighborly    3.74801355281701e-06
strolled    3.74801355281701e-06
fruitcake    3.74801355281701e-06
gotten    2.6236094869719025e-05
pattern    3.74801355281701e-06
untruths    3.74801355281701e-06
upset    3.74801355281701e-06
intense    7.4960271056340205e-06
minority    2.6236094869719025e-05
intimidated    3.74801355281701e-06
pro-gun    3.74801355281701e-06
ceased    3.74801355281701e-06
conclusion    7.4960271056340205e-06
age-old    1.1244040658451023e-05
conflicts    4.872417618662111e-05
hatreds    7.4960271056340205e-06
dissolve    7.4960271056340205e-06
absolve    3.74801355281701e-06
models    1.1244040658451023e-05
advocating    7.4960271056340205e-06
astrid    7.4960271056340205e-06
silva    3.74801355281701e-06
kicks    3.74801355281701e-06
oppress    3.74801355281701e-06
stranger    1.1244040658451023e-05
strangers    1.8740067764085034e-05
explore    7.4960271056340205e-06
remembered    1.4992054211268016e-05
principal    1.4992054211268016e-05
kiner    3.74801355281701e-06
motivate    3.74801355281701e-06
eron    3.74801355281701e-06
graduating    1.4992054211268016e-05
studying    2.2488081316902046e-05
barber    3.74801355281701e-06
certificate    1.1244040658451023e-05
hair    1.8740067764085034e-05
becoming    2.2488081316902046e-05
lawyer    1.8740067764085034e-05
bright    1.1244040658451023e-05
accessible    7.4960271056340205e-06
high-quality    1.1244040658451023e-05
suppressing    7.4960271056340205e-06
succeeds    3.74801355281701e-06
law-abiding    3.74801355281701e-06
teenager    3.74801355281701e-06
reconciliation    1.1244040658451023e-05
madiba    2.2488081316902046e-05
trapped    3.373212197535305e-05
grown    3.7480135528170074e-05
reaffirming    7.4960271056340205e-06
short-cuts    3.74801355281701e-06
settling    7.4960271056340205e-06
faint-hearted    3.74801355281701e-06
prefer    3.74801355281701e-06
leisure    3.74801355281701e-06
pleasures    3.74801355281701e-06
riches    3.74801355281701e-06
fame    7.4960271056340205e-06
risk-takers    3.74801355281701e-06
doers    3.74801355281701e-06
makers    3.74801355281701e-06
celebrated    1.1244040658451023e-05
obscure    3.74801355281701e-06
clergy    7.4960271056340205e-06
celebrities    3.74801355281701e-06
athletes    7.4960271056340205e-06
pathways    7.4960271056340205e-06
avenues    3.74801355281701e-06
tragic    2.6236094869719025e-05
fathering    7.4960271056340205e-06
re-entry    3.74801355281701e-06
ex-offender    3.74801355281701e-06
replicate    3.74801355281701e-06
employment    1.1244040658451023e-05
reconnecting    3.74801355281701e-06
sacred    2.6236094869719025e-05
objects    3.74801355281701e-06
suitcases    3.74801355281701e-06
wooden    3.74801355281701e-06
clogs    3.74801355281701e-06
wore    1.1244040658451023e-05
bowls    3.74801355281701e-06
ate    3.74801355281701e-06
brick    1.1244040658451023e-05
escape    1.4992054211268016e-05
sh    3.74801355281701e-06
ma    3.74801355281701e-06
lips    3.74801355281701e-06
hallowed    3.74801355281701e-06
ashes    1.1244040658451023e-05
polish    1.1244040658451023e-05
hungarian    3.74801355281701e-06
french    3.74801355281701e-06
dutch    7.4960271056340205e-06
roma    3.74801355281701e-06
russian    3.7480135528170074e-05
engaging    1.1244040658451023e-05
cornerstones    3.74801355281701e-06
presidency    3.7480135528170074e-05
recognizing    2.998410842253603e-05
implemented    1.1244040658451023e-05
peña    3.74801355281701e-06
nieto    3.74801355281701e-06
engineering    1.4992054211268016e-05
mathematics    7.4960271056340205e-06
study    6.371623039788912e-05
capitulated    3.74801355281701e-06
breakout    3.74801355281701e-06
eliminated    1.4992054211268016e-05
deepened    3.74801355281701e-06
600    1.8740067764085034e-05
reflect    2.6236094869719025e-05
backgrounds    1.8740067764085034e-05
engines    1.1244040658451023e-05
singapore    7.4960271056340205e-06
menachem    3.74801355281701e-06
yitzhak    3.74801355281701e-06
rabin    3.74801355281701e-06
treaties    7.4960271056340205e-06
annapolis    7.4960271056340205e-06
withdrew    3.74801355281701e-06
lebanon    7.4960271056340205e-06
rejection    7.4960271056340205e-06
aren    7.121225750352317e-05
math    4.872417618662111e-05
lags    3.74801355281701e-06
fallen    3.7480135528170074e-05
ninth    7.4960271056340205e-06
greensburg    3.74801355281701e-06
tornado    7.4960271056340205e-06
piles    3.74801355281701e-06
bricks    7.4960271056340205e-06
pastor    1.8740067764085034e-05
saeed    7.4960271056340205e-06
abedini    1.8740067764085034e-05
boise    3.74801355281701e-06
idaho    3.74801355281701e-06
convey    3.74801355281701e-06
describes    7.4960271056340205e-06
captivity    7.4960271056340205e-06
thanked    1.1244040658451023e-05
maliki    3.74801355281701e-06
timetable    1.1244040658451023e-05
presents    7.4960271056340205e-06
testified    3.74801355281701e-06
army    8.245629816197409e-05
2009.    1.1244040658451023e-05
redeployment    1.1244040658451023e-05
rebuilds    3.74801355281701e-06
refocuses    3.74801355281701e-06
consolidating    3.74801355281701e-06
summarize    7.4960271056340205e-06
indicate    3.74801355281701e-06
unmet    7.4960271056340205e-06
seriously    1.4992054211268016e-05
prepositioned    3.74801355281701e-06
solved    1.1244040658451023e-05
transforming    1.1244040658451023e-05
hand-in-hand    3.74801355281701e-06
repay    1.8740067764085034e-05
suggestions    3.74801355281701e-06
fulfill    3.7480135528170074e-05
occasionally    7.4960271056340205e-06
birthday    1.4992054211268016e-05
activity    1.8740067764085034e-05
13    1.1244040658451023e-05
suffered    3.373212197535305e-05
setback    7.4960271056340205e-06
depression    5.6220203292255074e-05
shocks    7.4960271056340205e-06
grueling    3.74801355281701e-06
bounce    1.4992054211268016e-05
developed    2.6236094869719025e-05
flexible    7.4960271056340205e-06
ambiguities    3.74801355281701e-06
'isness    3.74801355281701e-06
condition    3.373212197535305e-05
morally    3.74801355281701e-06
incapable    1.1244040658451023e-05
eternal    1.4992054211268016e-05
'oughtness    3.74801355281701e-06
confronts    7.4960271056340205e-06
divine    7.4960271056340205e-06
st    3.74801355281701e-06
rs    3.74801355281701e-06
souls    1.1244040658451023e-05
suppress    7.4960271056340205e-06
consistent    3.373212197535305e-05
syrian    4.122814908098711e-05
relinquish    3.74801355281701e-06
establishing    1.1244040658451023e-05
grids    3.74801355281701e-06
pipelines    3.74801355281701e-06
connected    2.998410842253603e-05
owned    3.74801355281701e-06
operated    7.4960271056340205e-06
diversion    7.4960271056340205e-06
complicates    3.74801355281701e-06
adherence    3.74801355281701e-06
strict    1.1244040658451023e-05
newly    7.4960271056340205e-06
privates    3.74801355281701e-06
commands    3.74801355281701e-06
finest    1.1244040658451023e-05
aboard    3.74801355281701e-06
flagship    3.74801355281701e-06
river    2.2488081316902046e-05
queen    3.74801355281701e-06
rebel    3.74801355281701e-06
lee    1.1244040658451023e-05
surrendered    7.4960271056340205e-06
revenge    3.74801355281701e-06
soul-searching    3.74801355281701e-06
productive    1.1244040658451023e-05
politicians    4.872417618662111e-05
dozens    3.74801355281701e-06
500    2.6236094869719025e-05
regulatory    2.6236094869719025e-05
annual    1.8740067764085034e-05
dwight    1.1244040658451023e-05
eisenhower    2.6236094869719025e-05
severe    2.2488081316902046e-05
deterioration    3.74801355281701e-06
friday    1.8740067764085034e-05
1.6    3.74801355281701e-06
1.5    1.4992054211268016e-05
logging    3.74801355281701e-06
sharpening    3.74801355281701e-06
globalized    3.74801355281701e-06
demanding    1.4992054211268016e-05
patience    3.74801355281701e-06
fast-track    3.74801355281701e-06
deliberate    7.4960271056340205e-06
progressive    7.4960271056340205e-06
theater    2.2488081316902046e-05
valor    1.4992054211268016e-05
clearing    3.74801355281701e-06
slows    7.4960271056340205e-06
nation-building    7.4960271056340205e-06
jumpstart    2.2488081316902046e-05
nurture    3.74801355281701e-06
tipping    3.74801355281701e-06
starts    4.49761626338041e-05
landscape    7.4960271056340205e-06
examine    1.4992054211268016e-05
confederate    1.1244040658451023e-05
william    3.74801355281701e-06
wilberforce    3.74801355281701e-06
abolition    3.74801355281701e-06
britain    3.74801355281701e-06
vilified    3.74801355281701e-06
derided    7.4960271056340205e-06
lessening    3.74801355281701e-06
prejudices    7.4960271056340205e-06
conciliating    3.74801355281701e-06
good-will    3.74801355281701e-06
thereby    1.1244040658451023e-05
obstructed    3.74801355281701e-06
poses    1.4992054211268016e-05
personnel    4.122814908098711e-05
unchecked    7.4960271056340205e-06
pose    3.7480135528170074e-05
detected    7.4960271056340205e-06
foreigners    3.74801355281701e-06
europeans    7.4960271056340205e-06
trained    3.373212197535305e-05
battle-hardened    7.4960271056340205e-06
fighters    1.4992054211268016e-05
raw    7.4960271056340205e-06
someplace    1.1244040658451023e-05
populations    1.8740067764085034e-05
journalists    3.373212197535305e-05
arrested    1.1244040658451023e-05
beaten    2.998410842253603e-05
miami    3.74801355281701e-06
dade    3.74801355281701e-06
seated    1.4992054211268016e-05
hafeeza    3.74801355281701e-06
padrón    3.74801355281701e-06
vicente    3.74801355281701e-06
trustees    7.4960271056340205e-06
monthly    7.4960271056340205e-06
france    7.4960271056340205e-06
kingdom    1.8740067764085034e-05
consultation    3.74801355281701e-06
33,000    3.74801355281701e-06
longest    1.4992054211268016e-05
previously    7.4960271056340205e-06
reciprocity    3.74801355281701e-06
demonstrate    1.8740067764085034e-05
intent    7.4960271056340205e-06
plugging    7.4960271056340205e-06
holes    3.74801355281701e-06
sealing    3.74801355281701e-06
porous    7.4960271056340205e-06
licensed    7.4960271056340205e-06
dealer    7.4960271056340205e-06
seller    3.74801355281701e-06
divvy    3.74801355281701e-06
portions    3.74801355281701e-06
bogus    7.4960271056340205e-06
radio    3.74801355281701e-06
cable    1.4992054211268016e-05
hosts    7.4960271056340205e-06
prominent    7.4960271056340205e-06
bureaucrats    3.74801355281701e-06
laughable    7.4960271056340205e-06
irresponsible    1.1244040658451023e-05
blueprint    1.1244040658451023e-05
proof    7.4960271056340205e-06
contagious    3.74801355281701e-06
latest    1.8740067764085034e-05
element    1.4992054211268016e-05
yemen    2.2488081316902046e-05
somalia    1.8740067764085034e-05
appear    3.74801355281701e-06
sharply    3.74801355281701e-06
polarized    3.74801355281701e-06
diminished    7.4960271056340205e-06
teachings    3.74801355281701e-06
decrepit    3.74801355281701e-06
hardships    1.8740067764085034e-05
surest    3.74801355281701e-06
route    1.1244040658451023e-05
ptsd    3.74801355281701e-06
traumatic    1.8740067764085034e-05
brain    2.2488081316902046e-05
injuries    1.8740067764085034e-05
desegregation    7.4960271056340205e-06
lunch    1.1244040658451023e-05
counter    1.8740067764085034e-05
startups    7.4960271056340205e-06
forty    3.74801355281701e-06
fortune    2.6236094869719025e-05
first-    7.4960271056340205e-06
second-generation    7.4960271056340205e-06
character    3.7480135528170074e-05
comfortably    3.74801355281701e-06
broker    3.74801355281701e-06
aisle    4.122814908098711e-05
stellar    3.74801355281701e-06
performances    3.74801355281701e-06
corners    7.4960271056340205e-06
snatched    3.74801355281701e-06
senselessly    3.74801355281701e-06
bootstraps    3.74801355281701e-06
winner    7.4960271056340205e-06
lottery    7.4960271056340205e-06
donald    7.4960271056340205e-06
trump    7.4960271056340205e-06
chump    3.74801355281701e-06
insolvency    3.74801355281701e-06
orderly    1.1244040658451023e-05
fdic    3.74801355281701e-06
depositors    3.74801355281701e-06
maintains    3.74801355281701e-06
management    1.4992054211268016e-05
equity    7.4960271056340205e-06
designed    4.49761626338041e-05
lehman    3.74801355281701e-06
interconnected    1.1244040658451023e-05
firms    2.6236094869719025e-05
chants    3.74801355281701e-06
nd    7.4960271056340205e-06
adage    3.74801355281701e-06
easily    2.2488081316902046e-05
shy    3.74801355281701e-06
uncomfortable    1.1244040658451023e-05
marching    3.373212197535305e-05
voting    3.373212197535305e-05
washing    3.74801355281701e-06
laundry    3.74801355281701e-06
councils    3.74801355281701e-06
legislatures    7.4960271056340205e-06
repression    1.8740067764085034e-05
endowed    7.4960271056340205e-06
inalienable    3.74801355281701e-06
repeated    1.8740067764085034e-05
upended    7.4960271056340205e-06
succumb    1.1244040658451023e-05
expiration    3.74801355281701e-06
removes    3.74801355281701e-06
phony    7.4960271056340205e-06
restrictions    1.4992054211268016e-05
extends    1.1244040658451023e-05
embargo    1.4992054211268016e-05
patiently    3.74801355281701e-06
realization    3.74801355281701e-06
attitudes    1.8740067764085034e-05
modernize    1.8740067764085034e-05
upgrade    1.8740067764085034e-05
entrepreneurship    2.2488081316902046e-05
elevated    3.74801355281701e-06
sum    2.6236094869719025e-05
stevens    1.8740067764085034e-05
pearl    3.74801355281701e-06
harbor    3.74801355281701e-06
impartial    3.74801355281701e-06
guardian    3.74801355281701e-06
judicial    1.4992054211268016e-05
robe    7.4960271056340205e-06
humility    3.373212197535305e-05
applied    2.6236094869719025e-05
restraint    1.1244040658451023e-05
sorely    3.74801355281701e-06
becomes    2.998410842253603e-05
preventive    2.6236094869719025e-05
restrictive    3.74801355281701e-06
receive    7.870828460915717e-05
relinquished    3.74801355281701e-06
skepticism    7.4960271056340205e-06
succumbed    3.74801355281701e-06
ills    1.4992054211268016e-05
cured    3.74801355281701e-06
enterprise    1.8740067764085034e-05
constants    3.74801355281701e-06
valuable    1.1244040658451023e-05
moves    2.6236094869719025e-05
powered    3.74801355281701e-06
invent    7.4960271056340205e-06
pioneer    3.74801355281701e-06
borrow    1.8740067764085034e-05
e-mails    3.74801355281701e-06
payroll    1.4992054211268016e-05
toughest    1.8740067764085034e-05
handwriting    3.74801355281701e-06
dad    2.2488081316902046e-05
grandma    3.74801355281701e-06
constitutional    1.8740067764085034e-05
authorization    1.8740067764085034e-05
delivering    1.1244040658451023e-05
dictatorship    1.4992054211268016e-05
rejecting    3.74801355281701e-06
ethnicities    3.74801355281701e-06
interview    3.74801355281701e-06
mismanagement    3.74801355281701e-06
fundamentals    3.74801355281701e-06
madam    1.8740067764085034e-05
convention    1.4992054211268016e-05
2004    3.74801355281701e-06
younger    1.1244040658451023e-05
wishful    7.4960271056340205e-06
difficulty    1.1244040658451023e-05
dogged    7.4960271056340205e-06
persuade    3.74801355281701e-06
recommendation    7.4960271056340205e-06
interagency    7.4960271056340205e-06
backs    1.8740067764085034e-05
brunt    3.74801355281701e-06
tougher    2.6236094869719025e-05
promising    1.4992054211268016e-05
couldn    4.872417618662111e-05
fortunate    1.8740067764085034e-05
ashley    7.4960271056340205e-06
healthcare    7.4960271056340205e-06
debated    2.2488081316902046e-05
incorporates    3.74801355281701e-06
malpractice    1.1244040658451023e-05
curbing    3.74801355281701e-06
rid    3.7480135528170074e-05
provisions    2.6236094869719025e-05
identifying    7.4960271056340205e-06
specifically    2.2488081316902046e-05
truthful    3.74801355281701e-06
nurses    4.872417618662111e-05
talented    1.8740067764085034e-05
kenyan    3.74801355281701e-06
azaan    3.74801355281701e-06
dawn    1.8740067764085034e-05
dusk    3.74801355281701e-06
shrinking    1.4992054211268016e-05
barely    1.1244040658451023e-05
reclaim    1.1244040658451023e-05
haiti    1.4992054211268016e-05
yearns    3.74801355281701e-06
guinea    3.74801355281701e-06
destination    1.4992054211268016e-05
diaspora    7.4960271056340205e-06
newport    1.1244040658451023e-05
rhode    3.74801355281701e-06
bigotry    1.8740067764085034e-05
sanction    7.4960271056340205e-06
punishes    7.4960271056340205e-06
feed    1.1244040658451023e-05
horn    3.74801355281701e-06
unrestricted    3.74801355281701e-06
humanitarian    4.49761626338041e-05
best-educated    7.4960271056340205e-06
physically    3.74801355281701e-06
herndon    3.74801355281701e-06
climb    1.4992054211268016e-05
seconds    7.4960271056340205e-06
grease    3.74801355281701e-06
trophy    3.74801355281701e-06
ups    3.74801355281701e-06
downs    3.74801355281701e-06
admittedly    3.74801355281701e-06
foot    1.1244040658451023e-05
scrape    3.74801355281701e-06
tea    3.74801355281701e-06
feelings    1.1244040658451023e-05
1812.    3.74801355281701e-06
fortunately    1.1244040658451023e-05
smooth    7.4960271056340205e-06
sailing    3.74801355281701e-06
factions    3.74801355281701e-06
center    7.496027105634015e-05
unilateral    3.74801355281701e-06
bypass    1.1244040658451023e-05
susceptible    3.74801355281701e-06
extremism    4.122814908098711e-05
culture    5.996821684507207e-05
bribe    1.8740067764085034e-05
strongest    3.7480135528170074e-05
stereotypes    1.8740067764085034e-05
assumptions    1.4992054211268016e-05
gray    1.1244040658451023e-05
youthful    3.74801355281701e-06
guatemala    3.74801355281701e-06
yields    7.4960271056340205e-06
gift    2.2488081316902046e-05
depending    3.74801355281701e-06
faces    2.6236094869719025e-05
ideal    1.1244040658451023e-05
jailing    7.4960271056340205e-06
250,000    1.4992054211268016e-05
