Bigram    Probability
never happen    0.006849315068493151
never enacted    0.006849315068493151
never is    0.006849315068493151
never had    0.006849315068493151
never say    0.006849315068493151
never erase    0.006849315068493151
never satisfied    0.006849315068493151
never hand    0.006849315068493151
forgets what    0.5
forgets where    0.5
happened on    0.07894736842105263
happened here    0.05263157894736841
happened --    0.026315789473684213
happened .    0.23684210526315785
happened if    0.026315789473684213
happened in    0.1842105263157895
happened during    0.05263157894736841
happened when    0.026315789473684213
happened with    0.026315789473684213
happened without    0.026315789473684213
happened we    0.026315789473684213
happened ,    0.10526315789473682
happened to    0.026315789473684213
happened too    0.026315789473684213
happened today    0.026315789473684213
happened down    0.026315789473684213
happened last    0.026315789473684213
september day    0.2222222222222222
september 11    0.2222222222222222
september ,    0.2222222222222222
september 11th    0.11111111111111109
september won    0.11111111111111109
september to    0.11111111111111109
day and    0.031578947368421054
day was    0.010526315789473686
day ,    0.2473684210526316
day would    0.005263157894736842
day .    0.14736842105263157
day on    0.01578947368421053
day one    0.005263157894736842
day 28    0.005263157894736842
day 40    0.005263157894736842
day in    0.05263157894736841
day sell    0.005263157894736842
day out    0.01578947368421053
day that    0.031578947368421054
day for    0.026315789473684213
day --    0.04210526315789473
day at    0.010526315789473686
day wasn    0.005263157894736842
day president    0.005263157894736842
day to    0.031578947368421054
day fight    0.005263157894736842
day they    0.02105263157894737
day part    0.005263157894736842
day before    0.005263157894736842
day has    0.005263157894736842
day after    0.010526315789473686
day with    0.005263157894736842
day of    0.026315789473684213
day ’    0.01578947368421053
day will    0.005263157894736842
day i    0.02105263157894737
day brings    0.005263157894736842
day whether    0.005263157894736842
day went    0.005263157894736842
day represent    0.005263157894736842
day ?    0.010526315789473686
day live    0.005263157894736842
day when    0.031578947368421054
day this    0.005263157894736842
day now    0.005263157894736842
day ;    0.005263157894736842
day we    0.02105263157894737
day focused    0.005263157894736842
day attack    0.005263157894736842
day off    0.005263157894736842
day our    0.005263157894736842
day is    0.010526315789473686
day or    0.005263157894736842
day weekend    0.005263157894736842
day slavery    0.005263157894736842
day like    0.005263157894736842
day represents    0.005263157894736842
day remember    0.005263157894736842
day observance    0.005263157894736842
confront the    0.25
confront those    0.05000000000000001
confront climate    0.10000000000000002
confront my    0.05000000000000001
confront them    0.10000000000000002
confront .    0.05000000000000001
confront squarely    0.05000000000000001
confront these    0.05000000000000001
confront unconventional    0.05000000000000001
confront a    0.05000000000000001
confront aggression    0.05000000000000001
confront hiv/aids    0.05000000000000001
confront ,    0.05000000000000001
confront this    0.05000000000000001
terrorists with    0.06896551724137931
terrorists on    0.01724137931034483
terrorists responsible    0.01724137931034483
terrorists wherever    0.01724137931034483
terrorists the    0.01724137931034483
terrorists who    0.1724137931034483
terrorists –-    0.01724137931034483
terrorists .    0.10344827586206899
terrorists before    0.01724137931034483
terrorists tunneling    0.01724137931034483
terrorists using    0.01724137931034483
terrorists could    0.01724137931034483
terrorists behind    0.01724137931034483
terrorists in    0.05172413793103449
terrorists to    0.01724137931034483
terrorists and    0.05172413793103449
terrorists ,    0.05172413793103449
terrorists that    0.034482758620689655
terrorists can    0.01724137931034483
terrorists ;    0.01724137931034483
terrorists want    0.01724137931034483
terrorists whose    0.01724137931034483
terrorists will    0.01724137931034483
terrorists seek    0.01724137931034483
terrorists we    0.01724137931034483
terrorists from    0.01724137931034483
terrorists holed    0.01724137931034483
terrorists try    0.01724137931034483
terrorists may    0.01724137931034483
terrorists do    0.01724137931034483
terrorists are    0.01724137931034483
terrorists target    0.01724137931034483
terrorists tried    0.01724137931034483
terrorists plot    0.01724137931034483
everything we    0.1724137931034483
everything from    0.13793103448275862
everything i    0.01724137931034483
everything that    0.13793103448275862
everything in    0.15517241379310345
everything possible    0.034482758620689655
everything .    0.05172413793103449
everything is    0.034482758620689655
everything ,    0.034482758620689655
everything there    0.01724137931034483
everything changed    0.01724137931034483
everything you    0.05172413793103449
everything it    0.01724137931034483
everything else    0.05172413793103449
everything the    0.01724137931034483
everything would    0.01724137931034483
everything they    0.01724137931034483
everything on    0.01724137931034483
've got    0.2145593869731801
've worked    0.007662835249042144
've seen    0.053639846743295014
've always    0.0038314176245210717
've shown    0.0038314176245210717
've said    0.042145593869731796
've lived    0.0038314176245210717
've been    0.10344827586206899
've also    0.007662835249042144
've reached    0.0038314176245210717
've not    0.0038314176245210717
've welcomed    0.0038314176245210717
've never    0.007662835249042144
've given    0.011494252873563218
've talked    0.015325670498084289
've slashed    0.0038314176245210717
've turned    0.0038314176245210717
've traveled    0.0038314176245210717
've done    0.042145593869731796
've provided    0.0038314176245210717
've all    0.007662835249042144
've lost    0.007662835249042144
've decimated    0.0038314176245210717
've performed    0.0038314176245210717
've sent    0.0038314176245210717
've already    0.03065134099616858
've gained    0.0038314176245210717
've challenged    0.0038314176245210717
've achieved    0.011494252873563218
've had    0.007662835249042144
've paid    0.0038314176245210717
've set    0.0038314176245210717
've lifted    0.0038314176245210717
've directed    0.0038314176245210717
've long    0.0038314176245210717
've made    0.034482758620689655
've ended    0.0038314176245210717
've heard    0.026819923371647507
've gotten    0.011494252873563218
've learned    0.0038314176245210717
've charged    0.0038314176245210717
've proposed    0.026819923371647507
've promised    0.0038314176245210717
've launched    0.011494252873563218
've scorned    0.0038314176245210717
've only    0.0038314176245210717
've come    0.011494252873563218
've strengthened    0.007662835249042144
've reasserted    0.0038314176245210717
've taken    0.007662835249042144
've insisted    0.015325670498084289
've declared    0.0038314176245210717
've eliminated    0.0038314176245210717
've kept    0.0038314176245210717
've inherited    0.007662835249042144
've known    0.0038314176245210717
've imposed    0.0038314176245210717
've enacted    0.0038314176245210717
've reaffirmed    0.0038314176245210717
've identified    0.0038314176245210717
've announced    0.0038314176245210717
've argued    0.0038314176245210717
've answered    0.0038314176245210717
've put    0.011494252873563218
've sacrificed    0.0038314176245210717
've begun    0.007662835249042144
've opened    0.0038314176245210717
've instructed    0.0038314176245210717
've now    0.007662835249042144
've broken    0.0038314176245210717
've wondered    0.0038314176245210717
've sought    0.0038314176245210717
've faced    0.0038314176245210717
've supported    0.0038314176245210717
've arrived    0.0038314176245210717
've have    0.0038314176245210717
've served    0.0038314176245210717
've visited    0.0038314176245210717
've travelled    0.0038314176245210717
've reduced    0.0038314176245210717
've started    0.0038314176245210717
've cut    0.0038314176245210717
've actually    0.0038314176245210717
've let    0.0038314176245210717
've fallen    0.0038314176245210717
've watched    0.0038314176245210717
've incorporated    0.0038314176245210717
've laid    0.0038314176245210717
've endured    0.0038314176245210717
've asked    0.0038314176245210717
've exceeded    0.0038314176245210717
got .    0.008849557522123892
got to    0.26991150442477874
got such    0.008849557522123892
got a    0.1504424778761062
got many    0.004424778761061945
got around    0.004424778761061945
got tough    0.004424778761061945
got an    0.02212389380530973
got two    0.008849557522123892
got no    0.017699115044247784
got people    0.004424778761061945
got middle    0.004424778761061945
got cancellation    0.004424778761061945
got some    0.03097345132743362
got in    0.02212389380530973
got ready    0.004424778761061945
got every    0.004424778761061945
got so    0.004424778761061945
got another    0.004424778761061945
got sick    0.004424778761061945
got companies    0.004424778761061945
got elections    0.004424778761061945
got time    0.01327433628318584
got 80    0.004424778761061945
got pathways    0.004424778761061945
got growing    0.004424778761061945
got black    0.004424778761061945
got off    0.004424778761061945
got new    0.004424778761061945
got innovative    0.004424778761061945
got david    0.004424778761061945
got ,    0.01327433628318584
got the    0.03097345132743362
got health    0.004424778761061945
got her    0.004424778761061945
got started    0.004424778761061945
got this    0.008849557522123892
got us    0.01327433628318584
got it    0.017699115044247784
got enormous    0.004424778761061945
got me    0.008849557522123892
got carol    0.004424778761061945
got all    0.008849557522123892
got here    0.008849557522123892
got grants    0.004424778761061945
got more    0.026548672566371685
got men    0.008849557522123892
got one    0.004424778761061945
got three    0.004424778761061945
got by    0.004424778761061945
got married    0.004424778761061945
got into    0.004424778761061945
got going    0.004424778761061945
got involved    0.004424778761061945
got that    0.008849557522123892
got passed    0.004424778761061945
got quite    0.004424778761061945
got something    0.004424778761061945
got --    0.004424778761061945
got what    0.004424778761061945
got great    0.004424778761061945
got my    0.004424778761061945
got better    0.004424778761061945
got for    0.004424778761061945
got military    0.004424778761061945
got hold    0.004424778761061945
got enough    0.004424778761061945
got students    0.004424778761061945
got congresswoman    0.004424778761061945
got work    0.004424778761061945
got ports    0.004424778761061945
got stacks    0.004424778761061945
got concerns    0.004424778761061945
got is    0.004424778761061945
got iran    0.004424778761061945
got children    0.004424778761061945
got diseases    0.004424778761061945
got threats    0.004424778761061945
got clean    0.004424778761061945
got democrats    0.004424778761061945
got labor    0.004424778761061945
got members    0.004424778761061945
got gas    0.004424778761061945
got you    0.004424778761061945
got 5,000    0.004424778761061945
got there    0.004424778761061945
got your    0.004424778761061945
does n't    0.25471698113207547
does not    0.3490566037735849
does it    0.03773584905660377
does best    0.018867924528301883
does their    0.04716981132075471
does nothing    0.009433962264150945
does the    0.028301886792452834
does its    0.018867924528301883
does america    0.028301886792452834
does and    0.009433962264150945
does pay    0.009433962264150945
does exist    0.009433962264150945
does pose    0.009433962264150945
does this    0.009433962264150945
does more    0.009433962264150945
does require    0.018867924528301883
does better    0.009433962264150945
does .    0.018867924528301883
does ;    0.009433962264150945
does is    0.018867924528301883
does so    0.009433962264150945
does happen    0.009433962264150945
does sometimes    0.009433962264150945
does understand    0.009433962264150945
does ,    0.009433962264150945
does absolutely    0.009433962264150945
does that    0.009433962264150945
does your    0.009433962264150945
n't have    0.10903426791277257
n't take    0.015576323987538944
n't just    0.02803738317757009
n't let    0.006230529595015577
n't think    0.021806853582554513
n't around    0.0031152647975077885
n't spent    0.0031152647975077885
n't had    0.00934579439252336
n't look    0.006230529595015577
n't happen    0.012461059190031156
n't pay    0.006230529595015577
n't charge    0.0031152647975077885
n't making    0.0031152647975077885
n't do    0.04984423676012461
n't good    0.00934579439252336
n't always    0.012461059190031156
n't prevent    0.006230529595015577
n't limit    0.006230529595015577
n't get    0.01869158878504673
n't about    0.006230529595015577
n't need    0.00934579439252336
n't find    0.006230529595015577
n't in    0.0031152647975077885
n't keep    0.0031152647975077885
n't want    0.012461059190031156
n't afford    0.024922118380062305
n't spend    0.006230529595015577
n't hearing    0.0031152647975077885
n't know    0.03426791277258566
n't work    0.021806853582554513
n't currently    0.0031152647975077885
n't worry    0.0031152647975077885
n't reported    0.0031152647975077885
n't even    0.021806853582554513
n't be    0.062305295950155756
n't matter    0.0031152647975077885
n't wait    0.012461059190031156
n't catch    0.0031152647975077885
n't accept    0.0031152647975077885
n't speak    0.0031152647975077885
n't feel    0.00934579439252336
n't overcome    0.0031152647975077885
n't tell    0.006230529595015577
n't possible    0.0031152647975077885
n't also    0.00934579439252336
n't release    0.0031152647975077885
n't a    0.0031152647975077885
n't worth    0.0031152647975077885
n't run    0.006230529595015577
n't seen    0.0031152647975077885
n't working    0.0031152647975077885
n't so    0.0031152647975077885
n't sit    0.006230529595015577
n't going    0.0031152647975077885
n't .    0.015576323987538944
n't disguise    0.0031152647975077885
n't start    0.006230529595015577
n't been    0.015576323987538944
n't make    0.015576323987538944
n't expect    0.0031152647975077885
n't taken    0.0031152647975077885
n't believe    0.006230529595015577
n't that    0.0031152647975077885
n't broke    0.0031152647975077885
n't go    0.00934579439252336
n't to    0.0031152647975077885
n't quote    0.0031152647975077885
n't allowed    0.0031152647975077885
n't understand    0.0031152647975077885
n't call    0.0031152647975077885
n't address    0.0031152647975077885
n't enough    0.0031152647975077885
n't give    0.0031152647975077885
n't really    0.0031152647975077885
n't convince    0.0031152647975077885
n't serve    0.0031152647975077885
n't mind    0.0031152647975077885
n't excuse    0.0031152647975077885
n't benefit    0.006230529595015577
n't mean    0.00934579439252336
n't love    0.0031152647975077885
n't click    0.0031152647975077885
n't necessarily    0.0031152647975077885
n't here    0.0031152647975077885
n't say    0.0031152647975077885
n't pose    0.006230529595015577
n't induce    0.0031152647975077885
n't destroy    0.0031152647975077885
n't come    0.006230529595015577
n't vote    0.00934579439252336
n't apply    0.006230529595015577
n't cut    0.0031152647975077885
n't read    0.0031152647975077885
n't succeed    0.0031152647975077885
n't stand    0.0031152647975077885
n't made    0.0031152647975077885
n't lost    0.0031152647975077885
n't add    0.0031152647975077885
n't an    0.0031152647975077885
n't ,    0.0031152647975077885
n't put    0.0031152647975077885
n't attempt    0.0031152647975077885
n't sweat    0.0031152647975077885
n't count    0.006230529595015577
n't simply    0.0031152647975077885
n't any    0.0031152647975077885
n't my    0.0031152647975077885
n't standing    0.0031152647975077885
n't identify    0.0031152647975077885
n't replace    0.0031152647975077885
n't turn    0.0031152647975077885
n't own    0.0031152647975077885
n't bridge    0.0031152647975077885
n't protect    0.0031152647975077885
n't forget    0.0031152647975077885
n't bother    0.0031152647975077885
n't steal    0.0031152647975077885
n't leave    0.006230529595015577
n't starting    0.0031152647975077885
n't afraid    0.0031152647975077885
n't the    0.0031152647975077885
n't walk    0.0031152647975077885
n't well-off    0.0031152647975077885
n't learn    0.0031152647975077885
n't balance    0.0031152647975077885
n't see    0.0031152647975077885
n't still    0.0031152647975077885
n't like    0.0031152647975077885
n't fairly    0.0031152647975077885
n't meet    0.0031152647975077885
n't you    0.0031152647975077885
n't aspire    0.0031152647975077885
n't drowning    0.0031152647975077885
n't resulted    0.0031152647975077885
n't out    0.0031152647975077885
n't cross    0.0031152647975077885
n't support    0.006230529595015577
n't merely    0.0031152647975077885
n't provide    0.0031152647975077885
n't tackle    0.0031152647975077885
n't noticed    0.0031152647975077885
divide us    0.4166666666666667
divide the    0.16666666666666669
divide over    0.08333333333333333
divide themselves    0.08333333333333333
divide ourselves    0.08333333333333333
divide too    0.08333333333333333
divide that    0.08333333333333333
anymore ;    0.14285714285714285
anymore and    0.14285714285714285
anymore .    0.5714285714285714
anymore in    0.14285714285714285
work together    0.05164319248826292
work with    0.14084507042253522
work –-    0.0023474178403755878
work there    0.004694835680751172
work and    0.04694835680751173
work hard    0.023474178403755864
work making    0.004694835680751172
work for    0.037558685446009384
work .    0.11032863849765256
work we    0.004694835680751172
work can    0.0023474178403755878
work than    0.0023474178403755878
work ,    0.07746478873239436
work is    0.035211267605633804
work at    0.009389671361502344
work under    0.0023474178403755878
work on    0.01173708920187793
work that    0.035211267605633804
work of    0.06338028169014084
work should    0.0023474178403755878
work closely    0.0023474178403755878
work openly    0.0023474178403755878
work to    0.07042253521126761
work through    0.00704225352112676
work out    0.009389671361502344
work anymore    0.004694835680751172
work full-time    0.0023474178403755878
work would    0.004694835680751172
work cooperatively    0.0023474178403755878
work --    0.014084507042253521
work well    0.0023474178403755878
work will    0.004694835680751172
work harder    0.009389671361502344
work each    0.0023474178403755878
work our    0.0023474178403755878
work any    0.0023474178403755878
work your    0.0023474178403755878
work required    0.0023474178403755878
work better    0.01173708920187793
work in    0.018779342723004692
work growing    0.0023474178403755878
work around    0.0023474178403755878
work again    0.0023474178403755878
work day    0.0023474178403755878
work two    0.0023474178403755878
work as    0.01173708920187793
work every    0.004694835680751172
work must    0.004694835680751172
work very    0.0023474178403755878
work has    0.004694835680751172
work repairing    0.004694835680751172
work wondering    0.0023474178403755878
work a    0.0023474178403755878
work towards    0.0023474178403755878
work while    0.0023474178403755878
work the    0.0023474178403755878
work without    0.004694835680751172
work ungodly    0.0023474178403755878
work you    0.004694835680751172
work study    0.0023474178403755878
work tirelessly    0.0023474178403755878
work here    0.014084507042253521
work still    0.0023474178403755878
work ;    0.00704225352112676
work starts    0.0023474178403755878
work rebuilding    0.0023474178403755878
work right    0.004694835680751172
work installing    0.0023474178403755878
work more    0.0023474178403755878
work thoroughly    0.0023474178403755878
work or    0.0023474178403755878
work space    0.0023474178403755878
work was    0.0023474178403755878
work because    0.0023474178403755878
work even    0.0023474178403755878
work internationally    0.0023474178403755878
work ahead    0.0023474178403755878
work toward    0.0023474178403755878
work benefited    0.0023474178403755878
work today    0.0023474178403755878
work protecting    0.0023474178403755878
work ?    0.0023474178403755878
work by    0.0023474178403755878
work like    0.0023474178403755878
work over    0.0023474178403755878
work getting    0.0023474178403755878
work anew    0.0023474178403755878
keep our    0.11494252873563215
keep strong    0.005747126436781609
keep america    0.02298850574712644
keep us    0.06321839080459771
keep their    0.005747126436781609
keep this    0.011494252873563218
keep your    0.011494252873563218
keep on    0.08620689655172413
keep providing    0.005747126436781609
keep out    0.011494252873563218
keep profits    0.005747126436781609
keep doing    0.011494252873563218
keep the    0.07471264367816091
keep borrowing    0.005747126436781609
keep taking    0.011494252873563218
keep it    0.02298850574712644
keep trying    0.005747126436781609
keep guns    0.011494252873563218
keep at    0.01724137931034483
keep for    0.005747126436781609
keep in    0.02298850574712644
keep going    0.01724137931034483
keep studying    0.005747126436781609
keep up    0.04597701149425288
keep that    0.005747126436781609
keep promoting    0.005747126436781609
keep leading    0.005747126436781609
keep packaging    0.005747126436781609
keep striving    0.005747126436781609
keep struggling    0.005747126436781609
keep climbing    0.005747126436781609
keep --    0.005747126436781609
keep upping    0.005747126436781609
keep making    0.005747126436781609
keep my    0.011494252873563218
keep strengthening    0.005747126436781609
keep him    0.011494252873563218
keep serving    0.005747126436781609
keep pace    0.011494252873563218
keep something    0.005747126436781609
keep telling    0.011494252873563218
keep rising    0.005747126436781609
keep americans    0.005747126436781609
keep responsible    0.005747126436781609
keep pushing    0.02298850574712644
keep faith    0.011494252873563218
keep working    0.02298850574712644
keep spending    0.005747126436781609
keep a    0.011494252873563218
keep it.    0.01724137931034483
keep employees    0.005747126436781609
keep power    0.005747126436781609
keep investing    0.005747126436781609
keep you    0.005747126436781609
keep cutting    0.005747126436781609
keep hustling    0.005747126436781609
keep innovating    0.005747126436781609
keep growing    0.005747126436781609
keep them    0.011494252873563218
keep subsidizing    0.005747126436781609
keep costs    0.005747126436781609
keep peddling    0.005747126436781609
keep those    0.011494252873563218
keep coming    0.005747126436781609
keep marching    0.005747126436781609
keep communities    0.005747126436781609
keep track    0.005747126436781609
keep clear    0.005747126436781609
keep americasafe    0.005747126436781609
keep seizing    0.005747126436781609
keep congress    0.005747126436781609
keep insurance    0.005747126436781609
keep from    0.005747126436781609
keep and    0.005747126436781609
keep reshaping    0.005747126436781609
keep alive    0.005747126436781609
keep delaying    0.005747126436781609
worked with    0.20588235294117646
worked .    0.02941176470588235
worked as    0.04411764705882353
worked vigorously    0.014705882352941173
worked too    0.014705882352941173
worked to    0.11764705882352941
worked at    0.014705882352941173
worked together    0.08823529411764706
worked tirelessly    0.014705882352941173
worked closely    0.014705882352941173
worked hard    0.0588235294117647
worked and    0.02941176470588235
worked day    0.02941176470588235
worked in    0.02941176470588235
worked throughout    0.014705882352941173
worked for    0.04411764705882353
worked ,    0.02941176470588235
worked --    0.014705882352941173
worked up    0.014705882352941173
worked before    0.014705882352941173
worked further    0.014705882352941173
worked on    0.02941176470588235
worked her    0.014705882352941173
worked alongside    0.014705882352941173
worked three    0.014705882352941173
worked wonders    0.014705882352941173
worked steadily    0.014705882352941173
worked or    0.014705882352941173
worked so    0.02941176470588235
republican senator    0.06666666666666667
republican governors    0.022222222222222227
republican congressmen    0.022222222222222227
republican --    0.04444444444444445
republican ,    0.022222222222222227
republican presidents    0.06666666666666667
republican lawmakers    0.022222222222222227
republican friends    0.06666666666666667
republican on    0.022222222222222227
republican and    0.04444444444444445
republican values    0.022222222222222227
republican nominee    0.022222222222222227
republican friend    0.022222222222222227
republican leader    0.022222222222222227
republican budget    0.022222222222222227
republican house    0.022222222222222227
republican party    0.04444444444444445
republican president    0.04444444444444445
republican issue    0.022222222222222227
republican colleague    0.022222222222222227
republican leaders    0.06666666666666667
republican experts    0.022222222222222227
republican senators    0.022222222222222227
republican congress    0.022222222222222227
republican approach    0.022222222222222227
republican when    0.022222222222222227
republican side    0.022222222222222227
republican shutdown    0.022222222222222227
republican candidates    0.022222222222222227
republican ideas    0.022222222222222227
republican lindsey    0.022222222222222227
republican city    0.022222222222222227
republican plan    0.022222222222222227
senator dick    0.05128205128205127
senator .    0.10256410256410255
senator rubio    0.025641025641025644
senator obama    0.05128205128205127
senator from    0.07692307692307693
senator harry    0.025641025641025644
senator join    0.025641025641025644
senator ,    0.07692307692307693
senator --    0.05128205128205127
senator jack    0.025641025641025644
senator mccain    0.10256410256410255
senator who    0.025641025641025644
senator or    0.025641025641025644
senator with    0.025641025641025644
senator orrin    0.025641025641025644
senator edward    0.025641025641025644
senator ron    0.025641025641025644
senator hillary    0.025641025641025644
senator 's    0.025641025641025644
senator ted    0.025641025641025644
senator until    0.025641025641025644
senator durbin    0.025641025641025644
senator alexander    0.025641025641025644
senator will    0.025641025641025644
senator might    0.025641025641025644
senator kennedy    0.025641025641025644
dick lugar    0.2
dick hoyt    0.10000000000000002
dick :    0.10000000000000002
dick blumenthal    0.10000000000000002
dick cheney    0.2
dick durbin    0.2
dick .    0.10000000000000002
lugar to    1.0
pass a    0.2857142857142857
pass ?    0.020408163265306117
pass common-sense    0.040816326530612235
pass .    0.040816326530612235
pass right    0.020408163265306117
pass on    0.061224489795918366
pass this    0.16326530612244897
pass by    0.020408163265306117
pass one    0.020408163265306117
pass us    0.020408163265306117
pass safe    0.020408163265306117
pass real    0.020408163265306117
pass ;    0.020408163265306117
pass it    0.040816326530612235
pass legislation    0.020408163265306117
pass to    0.020408163265306117
pass until    0.020408163265306117
pass --    0.020408163265306117
pass these    0.020408163265306117
pass that    0.040816326530612235
pass comprehensive    0.020408163265306117
pass bipartisan    0.020408163265306117
pass themselves    0.020408163265306117
secure and    0.07317073170731705
secure peace    0.024390243902439022
secure their    0.048780487804878044
secure the    0.14634146341463414
secure homeland    0.024390243902439022
secure ,    0.07317073170731705
secure --    0.024390243902439022
secure nuclear    0.048780487804878044
secure .    0.12195121951219512
secure our    0.14634146341463414
secure vested    0.024390243902439022
secure poland    0.024390243902439022
secure retirement    0.024390243902439022
secure today    0.024390243902439022
secure stable    0.024390243902439022
secure areas    0.024390243902439022
secure a    0.024390243902439022
secure all    0.024390243902439022
secure its    0.024390243902439022
secure israel    0.048780487804878044
destroy some    0.05555555555555554
destroy the    0.11111111111111109
destroy osama    0.05555555555555554
destroy life    0.05555555555555554
destroy ,    0.11111111111111109
destroy their    0.05555555555555554
destroy them    0.05555555555555554
destroy .    0.2777777777777778
destroy syria    0.05555555555555554
destroy it    0.05555555555555554
destroy al    0.05555555555555554
destroy an    0.05555555555555554
deadliest weapons    0.5
deadliest attack    0.5
weapons .    0.36231884057971014
weapons systems    0.0144927536231884
weapons states    0.0144927536231884
weapons south    0.0144927536231884
weapons of    0.08695652173913045
weapons can    0.0144927536231884
weapons ,    0.1449275362318841
weapons and    0.11594202898550725
weapons in    0.028985507246376805
weapons exist    0.0144927536231884
weapons has    0.0144927536231884
weapons or    0.0144927536231884
weapons that    0.043478260869565216
weapons so    0.0144927536231884
weapons ban    0.0144927536231884
weapons attack    0.0144927536231884
weapons were    0.0144927536231884
weapons only    0.0144927536231884
weapons ;    0.0144927536231884
weapons should    0.0144927536231884
weapons program    0.0144927536231884
track down    0.15
track who    0.05000000000000001
track ,    0.10000000000000002
track the    0.05000000000000001
track to    0.2
track these    0.10000000000000002
track --    0.05000000000000001
track or    0.05000000000000001
track and    0.05000000000000001
track .    0.10000000000000002
track record    0.05000000000000001
track of    0.05000000000000001
down terrorists    0.011560693641618495
down this    0.02312138728323699
down instead    0.011560693641618495
down the    0.14450867052023122
down deficits    0.011560693641618495
down and    0.05202312138728323
down when    0.011560693641618495
down like    0.011560693641618495
down ,    0.046242774566473986
down .    0.10404624277456646
down with    0.011560693641618495
down memory    0.0057803468208092465
down walls    0.0057803468208092465
down together    0.0057803468208092465
down in    0.028901734104046235
down on    0.040462427745664734
down here    0.02312138728323699
down from    0.028901734104046235
down our    0.08670520231213874
down that    0.017341040462427744
down a    0.040462427745664734
down boylston    0.0057803468208092465
down by    0.011560693641618495
down too    0.0057803468208092465
down these    0.0057803468208092465
down together.    0.0057803468208092465
down costs    0.0057803468208092465
down political    0.0057803468208092465
down track    0.0057803468208092465
down fascism    0.011560693641618495
down to    0.046242774566473986
down every    0.0057803468208092465
down is    0.0057803468208092465
down into    0.011560693641618495
down vote    0.0057803468208092465
down over    0.0057803468208092465
down --    0.011560693641618495
down faster    0.0057803468208092465
down nuclear    0.0057803468208092465
down payment    0.0057803468208092465
down overnight    0.0057803468208092465
down tuitions    0.0057803468208092465
down an    0.0057803468208092465
down trust    0.0057803468208092465
down all    0.011560693641618495
down thousands    0.0057803468208092465
down 14    0.0057803468208092465
down there    0.0057803468208092465
down their    0.011560693641618495
down as    0.011560693641618495
down corridors    0.0057803468208092465
down his    0.0057803468208092465
down ;    0.0057803468208092465
down ’    0.0057803468208092465
stronger military    0.026315789473684213
stronger foundation    0.026315789473684213
stronger role    0.026315789473684213
stronger than    0.15789473684210523
stronger ,    0.1842105263157895
stronger .    0.23684210526315785
stronger democracy    0.026315789473684213
stronger compliance    0.026315789473684213
stronger if    0.026315789473684213
stronger and    0.10526315789473682
stronger over    0.026315789473684213
stronger economy    0.05263157894736841
stronger action    0.026315789473684213
stronger when    0.026315789473684213
stronger for    0.026315789473684213
military .    0.04032258064516129
military skills    0.016129032258064516
military families    0.08064516129032258
military pay    0.008064516129032256
military were    0.008064516129032256
military spouses    0.008064516129032256
military commissions    0.024193548387096777
military tactic    0.008064516129032256
military alone    0.016129032258064516
military action    0.08870967741935483
military superpower    0.008064516129032256
military commanders    0.024193548387096777
military ,    0.056451612903225805
military strong    0.024193548387096777
military on    0.008064516129032256
military declaration    0.008064516129032256
military leaders    0.008064516129032256
military and    0.04032258064516129
military effort    0.008064516129032256
military force    0.016129032258064516
military is    0.04032258064516129
military operation    0.016129032258064516
military the    0.016129032258064516
military --    0.024193548387096777
military might    0.008064516129032256
military assets    0.016129032258064516
military justice    0.008064516129032256
military footprints    0.008064516129032256
military efforts    0.008064516129032256
military ground    0.008064516129032256
military advisor    0.008064516129032256
military bases    0.008064516129032256
military world    0.008064516129032256
military to    0.008064516129032256
military operations    0.016129032258064516
military a    0.016129032258064516
military dominance    0.008064516129032256
military networks    0.008064516129032256
military retired    0.008064516129032256
military solution    0.016129032258064516
military personnel    0.008064516129032256
military assistance    0.008064516129032256
military that    0.016129032258064516
military base    0.008064516129032256
military capabilities    0.008064516129032256
military forces    0.008064516129032256
military systems    0.008064516129032256
military doesn    0.008064516129032256
military ?    0.008064516129032256
military have    0.016129032258064516
military mission    0.016129032258064516
military power    0.008064516129032256
military remains    0.008064516129032256
military veterans    0.008064516129032256
military because    0.008064516129032256
military police    0.008064516129032256
military aide    0.008064516129032256
military readiness    0.008064516129032256
military superiority    0.016129032258064516
military in    0.008064516129032256
military or    0.008064516129032256
military coalition    0.008064516129032256
military front    0.008064516129032256
military sites    0.008064516129032256
military will    0.008064516129032256
military support    0.008064516129032256
tighten the    1.0
net around    0.3333333333333333
net and    0.3333333333333333
net with    0.3333333333333333
around their    0.006666666666666668
around the    0.6533333333333333
around when    0.006666666666666668
around common-sense    0.006666666666666668
around .    0.02
around her    0.006666666666666668
around to    0.006666666666666668
around lunchtime    0.006666666666666668
around here    0.006666666666666668
around canada    0.006666666666666668
around sending    0.006666666666666668
around an    0.006666666666666668
around advanced    0.006666666666666668
around that    0.006666666666666668
around us    0.02
around ourselves    0.006666666666666668
around this    0.006666666666666668
around these    0.013333333333333338
around right    0.006666666666666668
around schools    0.006666666666666668
around a    0.02
around and    0.013333333333333338
around him    0.02
around health    0.006666666666666668
around it    0.006666666666666668
around them    0.006666666666666668
around $    0.006666666666666668
around our    0.013333333333333338
around for    0.006666666666666668
around you    0.013333333333333338
around ,    0.02
around in    0.006666666666666668
around ted    0.006666666666666668
around failing    0.013333333333333338
around is    0.006666666666666668
around qaddafi    0.006666666666666668
around america    0.006666666666666668
around with    0.006666666666666668
finances .    0.25
finances over    0.25
finances ,    0.5
